ID,temperature,humidite,force_moyenne_du_vecteur_de_vent,force_du_vecteur_de_vent_max,pluie_intensite_max,date,quartier,sismicite,concentration_gaz,pluie_totale,catastrophe
2879,18.8,52.5,3.3,6.6,0.0,2170-03-05,5,0.53,187.47,103.34,2
2880,16.0,66.1,7.9,13.6,0.0,2171-03-05,1,0.51,165.6,230.87,0
2881,16.0,66.1,7.9,13.6,0.0,2171-03-05,3,0.68,278.35,49.38,0
2882,16.0,66.1,7.9,13.6,0.0,2171-03-05,4,0.55,237.24,233.4,0
2883,16.0,66.1,7.9,13.6,0.0,2171-03-05,2,0.48,168.76,250.73,0
2884,16.0,66.1,7.9,13.6,0.0,2171-03-05,5,0.52,116.77,416.45,2
2885,25.9,34.5,13.0,25.7,0.0,2170-04-05,1,0.55,165.4,759.7,0
2886,25.9,34.5,13.0,25.7,0.0,2170-04-05,3,0.76,288.78,829.77,3
2887,25.9,34.5,13.0,25.7,0.0,2170-04-05,4,0.94,178.27,444.42,0
2888,25.9,34.5,13.0,25.7,0.0,2170-04-05,2,0.62,153.85,786.64,2
2889,25.9,34.5,13.0,25.7,0.0,2170-04-05,5,0.31,141.08,41.19,0
2890,15.4,41.5,3.9,9.2,0.0,2171-04-05,1,0.5,208.52,206.45,0
2891,15.4,41.5,3.9,9.2,0.0,2171-04-05,3,0.64,164.31,515.66,2
2892,15.4,41.5,3.9,9.2,0.0,2171-04-05,4,0.69,219.15,505.55,1
2893,15.4,41.5,3.9,9.2,0.0,2171-04-05,2,0.32,126.15,212.06,0
2894,15.4,41.5,3.9,9.2,0.0,2171-04-05,5,0.31,101.51,471.91,0
2895,15.3,70.7,2.9,1.2,0.0,2170-05-05,1,0.51,248.64,178.73,0
2896,15.3,70.7,2.9,1.2,0.0,2170-05-05,3,0.63,281.28,891.92,3
2897,15.3,70.7,2.9,1.2,0.0,2170-05-05,4,0.62,253.54,623.53,0
2898,15.3,70.7,2.9,1.2,0.0,2170-05-05,2,0.35,126.2,561.6,2
2899,15.3,70.7,2.9,1.2,0.0,2170-05-05,5,0.42,104.86,169.44,2
2900,23.5,49.3,7.6,17.1,0.0,2171-05-05,1,0.62,228.77,795.65,0
2901,23.5,49.3,7.6,17.1,0.0,2171-05-05,3,0.54,259.1,334.24,0
2902,23.5,49.3,7.6,17.1,0.0,2171-05-05,4,0.75,206.55,628.9,0
2903,23.5,49.3,7.6,17.1,0.0,2171-05-05,2,0.4,150.22,269.18,0
2904,23.5,49.3,7.6,17.1,0.0,2171-05-05,5,0.68,148.42,972.89,2
2905,33.0,50.2,3.1,7.9,0.0,2170-06-05,1,0.83,298.0,187.66,1
2906,33.0,50.2,3.1,7.9,0.0,2170-06-05,3,0.92,294.87,182.52,3
2907,33.0,50.2,3.1,7.9,0.0,2170-06-05,4,0.54,156.49,794.01,0
2908,33.0,50.2,3.1,7.9,0.0,2170-06-05,2,0.64,190.51,411.38,2
2909,33.0,50.2,3.1,7.9,0.0,2170-06-05,5,0.46,156.36,973.34,2
2910,34.3,47.6,6.3,12.2,0.0,2171-06-05,1,0.73,274.73,644.16,0
2911,34.3,47.6,6.3,12.2,0.0,2171-06-05,3,0.96,271.57,317.04,3
2912,34.3,47.6,6.3,12.2,0.0,2171-06-05,4,0.84,227.08,286.65,1
2913,34.3,47.6,6.3,12.2,0.0,2171-06-05,2,0.46,192.82,276.61,2
2914,34.3,47.6,6.3,12.2,0.0,2171-06-05,5,0.34,123.19,320.79,2
2915,34.2,54.7,3.8,13.9,0.1,2170-07-05,1,0.86,255.23,380.34,1
2916,34.2,54.7,3.8,13.9,0.1,2170-07-05,3,0.82,228.46,131.42,1
2917,34.2,54.7,3.8,13.9,0.1,2170-07-05,4,0.67,170.38,186.24,0
2918,34.2,54.7,3.8,13.9,0.1,2170-07-05,2,0.7,161.2,699.25,0
2919,34.2,54.7,3.8,13.9,0.1,2170-07-05,5,0.32,171.91,331.44,2
2920,42.4,35.0,3.7,12.4,0.0,2171-07-05,1,0.9,241.45,49.07,0
2921,42.4,35.0,3.7,12.4,0.0,2171-07-05,3,0.73,228.09,71.48,3
2922,42.4,35.0,3.7,12.4,0.0,2171-07-05,4,0.78,155.84,376.23,0
2923,42.4,35.0,3.7,12.4,0.0,2171-07-05,2,0.38,175.47,983.02,2
2924,42.4,35.0,3.7,12.4,0.0,2171-07-05,5,0.6,116.77,380.42,0
2925,33.4,44.1,4.2,10.9,0.0,2170-08-05,1,0.63,277.64,362.99,0
2926,33.4,44.1,4.2,10.9,0.0,2170-08-05,3,0.75,159.71,632.75,2
2927,33.4,44.1,4.2,10.9,0.0,2170-08-05,4,0.59,205.81,570.68,0
2928,33.4,44.1,4.2,10.9,0.0,2170-08-05,2,0.33,152.07,11.27,2
2929,33.4,44.1,4.2,10.9,0.0,2170-08-05,5,0.37,198.07,619.4,2
2930,41.7,55.4,3.8,15.3,0.0,2171-09-05,1,0.54,179.89,594.93,0
2931,41.7,55.4,3.8,15.3,0.0,2171-09-05,3,0.79,263.89,839.77,0
2932,41.7,55.4,3.8,15.3,0.0,2171-09-05,4,0.56,276.45,610.77,0
2933,41.7,55.4,3.8,15.3,0.0,2171-09-05,2,0.66,148.53,438.81,2
2934,41.7,55.4,3.8,15.3,0.0,2171-09-05,5,0.3,173.81,36.09,2
2935,5.5,62.1,2.5,1.4,0.0,2170-01-06,1,0.93,157.8,24.28,0
2936,5.5,62.1,2.5,1.4,0.0,2170-01-06,3,0.93,202.21,917.42,3
2937,5.5,62.1,2.5,1.4,0.0,2170-01-06,4,0.8,271.9,764.99,1
2938,5.5,62.1,2.5,1.4,0.0,2170-01-06,2,0.61,178.17,272.18,0
2939,5.5,62.1,2.5,1.4,0.0,2170-01-06,5,0.53,188.69,503.14,2
2940,10.5,60.7,4.4,7.3,0.0,2171-01-06,1,0.59,177.49,414.22,0
2941,10.5,60.7,4.4,7.3,0.0,2171-01-06,3,0.57,239.27,392.38,2
2942,10.5,60.7,4.4,7.3,0.0,2171-01-06,4,0.9,206.85,489.37,1
2943,10.5,60.7,4.4,7.3,0.0,2171-01-06,2,0.61,158.98,796.2,2
2944,10.5,60.7,4.4,7.3,0.0,2171-01-06,5,0.66,160.05,9.37,2
2945,18.7,67.0,6.8,9.9,0.0,2170-10-06,1,0.98,158.5,397.27,0
2946,18.7,67.0,6.8,9.9,0.0,2170-10-06,3,0.54,270.46,995.56,2
2947,18.7,67.0,6.8,9.9,0.0,2170-10-06,4,0.62,209.48,589.42,0
2948,18.7,67.0,6.8,9.9,0.0,2170-10-06,2,0.62,180.56,472.31,2
2949,18.7,67.0,6.8,9.9,0.0,2170-10-06,5,0.62,182.07,593.41,2
2950,22.3,65.9,4.3,6.9,0.0,2171-10-06,1,0.53,260.34,681.31,0
2951,22.3,65.9,4.3,6.9,0.0,2171-10-06,3,0.51,166.37,730.05,2
2952,22.3,65.9,4.3,6.9,0.0,2171-10-06,4,0.57,215.55,722.59,0
2953,22.3,65.9,4.3,6.9,0.0,2171-10-06,2,0.36,197.23,734.06,2
2954,22.3,65.9,4.3,6.9,0.0,2171-10-06,5,0.64,180.1,722.49,2
2955,12.7,74.7,7.6,13.4,0.0,2170-11-06,1,0.56,224.77,526.02,0
2956,12.7,74.7,7.6,13.4,0.0,2170-11-06,3,0.89,172.22,656.59,2
2957,12.7,74.7,7.6,13.4,0.0,2170-11-06,4,0.95,279.8,603.23,0
2958,12.7,74.7,7.6,13.4,0.0,2170-11-06,2,0.56,197.83,505.95,2
2959,12.7,74.7,7.6,13.4,0.0,2170-11-06,5,0.51,150.88,992.45,0
2960,16.7,54.0,4.5,5.9,0.0,2171-11-06,1,0.74,299.04,550.09,1
2961,16.7,54.0,4.5,5.9,0.0,2171-11-06,3,0.63,157.55,87.25,2
2962,16.7,54.0,4.5,5.9,0.0,2171-11-06,4,0.64,213.61,318.45,1
2963,16.7,54.0,4.5,5.9,0.0,2171-11-06,2,0.68,162.06,792.57,2
2964,16.7,54.0,4.5,5.9,0.0,2171-11-06,5,0.61,116.01,543.39,0
2965,13.9,72.5,10.9,19.2,0.0,2170-12-06,1,0.9,190.09,116.78,0
2966,13.9,72.5,10.9,19.2,0.0,2170-12-06,3,0.85,213.51,141.32,3
2967,13.9,72.5,10.9,19.2,0.0,2170-12-06,4,0.81,197.21,288.53,0
2968,13.9,72.5,10.9,19.2,0.0,2170-12-06,2,0.36,155.61,918.81,2
2969,13.9,72.5,10.9,19.2,0.0,2170-12-06,5,0.41,128.61,582.96,0
2970,18.5,63.3,2.4,0.4,0.0,2171-12-06,1,0.69,228.71,108.04,0
2971,18.5,63.3,2.4,0.4,0.0,2171-12-06,3,0.98,286.65,55.45,3
2972,18.5,63.3,2.4,0.4,0.0,2171-12-06,4,0.64,202.53,736.52,1
2973,18.5,63.3,2.4,0.4,0.0,2171-12-06,2,0.39,171.32,92.47,2
2974,18.5,63.3,2.4,0.4,0.0,2171-12-06,5,0.55,136.26,71.81,2
2975,21.4,74.0,11.9,25.5,0.0,2170-02-06,1,0.81,228.11,507.42,0
2976,21.4,74.0,11.9,25.5,0.0,2170-02-06,3,0.99,170.44,86.02,2
2977,21.4,74.0,11.9,25.5,0.0,2170-02-06,4,0.69,160.6,166.59,0
2978,21.4,74.0,11.9,25.5,0.0,2170-02-06,2,0.51,198.72,194.98,2
2979,21.4,74.0,11.9,25.5,0.0,2170-02-06,5,0.55,188.23,18.85,2
2980,10.9,59.6,6.5,10.4,0.0,2171-02-06,1,0.81,288.69,552.73,1
2981,10.9,59.6,6.5,10.4,0.0,2171-02-06,3,0.84,198.55,955.13,2
2982,10.9,59.6,6.5,10.4,0.0,2171-02-06,4,0.96,250.28,650.11,1
2983,10.9,59.6,6.5,10.4,0.0,2171-02-06,2,0.6,184.31,14.46,2
2984,10.9,59.6,6.5,10.4,0.0,2171-02-06,5,0.46,150.77,862.36,2
2985,13.4,55.7,3.7,4.8,0.0,2170-03-06,1,0.82,206.56,300.56,1
2986,13.4,55.7,3.7,4.8,0.0,2170-03-06,3,0.51,219.07,8.79,2
2987,13.4,55.7,3.7,4.8,0.0,2170-03-06,4,0.77,273.24,168.32,1
2988,13.4,55.7,3.7,4.8,0.0,2170-03-06,2,0.44,118.48,445.98,2
2989,13.4,55.7,3.7,4.8,0.0,2170-03-06,5,0.52,146.69,325.45,2
2990,17.3,66.3,6.7,9.4,0.0,2171-03-06,1,0.85,215.52,709.26,1
2991,17.3,66.3,6.7,9.4,0.0,2171-03-06,3,0.65,275.49,601.95,3
2992,17.3,66.3,6.7,9.4,0.0,2171-03-06,4,0.88,160.91,742.24,0
2993,17.3,66.3,6.7,9.4,0.0,2171-03-06,2,0.61,174.36,545.88,2
2994,17.3,66.3,6.7,9.4,0.0,2171-03-06,5,0.48,196.83,117.31,0
2995,16.1,29.7,6.0,17.1,0.0,2170-04-06,1,0.53,274.1,170.99,0
2996,16.1,29.7,6.0,17.1,0.0,2170-04-06,3,0.71,168.3,0.83,0
2997,16.1,29.7,6.0,17.1,0.0,2170-04-06,4,0.56,202.73,403.45,0
2998,16.1,29.7,6.0,17.1,0.0,2170-04-06,2,0.35,127.36,739.34,2
2999,16.1,29.7,6.0,17.1,0.0,2170-04-06,5,0.34,106.76,621.28,2
3000,18.5,72.2,9.6,15.8,0.0,2171-04-06,1,0.75,299.32,717.54,1
3001,18.5,72.2,9.6,15.8,0.0,2171-04-06,3,0.91,285.08,24.43,3
3002,18.5,72.2,9.6,15.8,0.0,2171-04-06,4,0.78,153.3,685.89,0
3003,18.5,72.2,9.6,15.8,0.0,2171-04-06,2,0.4,121.94,364.92,2
3004,18.5,72.2,9.6,15.8,0.0,2171-04-06,5,0.49,146.24,694.63,2
3005,14.6,46.3,6.2,9.6,0.0,2170-05-06,1,0.69,192.62,10.32,0
3006,14.6,46.3,6.2,9.6,0.0,2170-05-06,3,0.8,238.99,922.76,0
3007,14.6,46.3,6.2,9.6,0.0,2170-05-06,4,0.9,186.61,444.91,0
3008,14.6,46.3,6.2,9.6,0.0,2170-05-06,2,0.59,123.23,589.63,2
3009,14.6,46.3,6.2,9.6,0.0,2170-05-06,5,0.44,104.1,783.97,2
3010,20.2,58.6,8.7,17.0,0.0,2171-05-06,1,0.55,238.38,164.06,0
3011,20.2,58.6,8.7,17.0,0.0,2171-05-06,3,0.79,262.81,954.36,3
3012,20.2,58.6,8.7,17.0,0.0,2171-05-06,4,0.96,260.12,340.53,0
3013,20.2,58.6,8.7,17.0,0.0,2171-05-06,2,0.51,189.97,916.25,2
3014,20.2,58.6,8.7,17.0,0.0,2171-05-06,5,0.51,161.66,258.85,2
3015,31.8,39.4,6.8,14.5,0.0,2170-06-06,1,0.76,269.94,98.49,1
3016,31.8,39.4,6.8,14.5,0.0,2170-06-06,3,0.92,299.81,307.68,3
3017,31.8,39.4,6.8,14.5,0.0,2170-06-06,4,0.98,264.05,81.74,1
3018,31.8,39.4,6.8,14.5,0.0,2170-06-06,2,0.42,159.62,283.96,0
3019,31.8,39.4,6.8,14.5,0.0,2170-06-06,5,0.39,128.29,279.97,0
3020,34.8,42.6,3.3,8.4,0.0,2171-06-06,1,0.96,200.12,193.25,0
3021,34.8,42.6,3.3,8.4,0.0,2171-06-06,3,0.93,154.02,796.81,2
3022,34.8,42.6,3.3,8.4,0.0,2171-06-06,4,0.76,212.99,189.89,1
3023,34.8,42.6,3.3,8.4,0.0,2171-06-06,2,0.31,111.59,10.8,2
3024,34.8,42.6,3.3,8.4,0.0,2171-06-06,5,0.59,148.5,426.42,2
3025,33.3,57.9,3.7,7.8,0.0,2170-07-06,1,0.68,168.57,293.01,0
3026,33.3,57.9,3.7,7.8,0.0,2170-07-06,3,0.63,222.37,719.11,3
3027,33.3,57.9,3.7,7.8,0.0,2170-07-06,4,0.57,272.91,132.84,0
3028,33.3,57.9,3.7,7.8,0.0,2170-07-06,2,0.58,161.26,423.6,2
3029,33.3,57.9,3.7,7.8,0.0,2170-07-06,5,0.65,191.85,463.19,2
3030,41.2,28.5,6.7,15.4,0.0,2171-07-06,1,0.65,267.43,519.95,1
3031,41.2,28.5,6.7,15.4,0.0,2171-07-06,3,0.75,299.55,512.38,3
3032,41.2,28.5,6.7,15.4,0.0,2171-07-06,4,0.53,164.19,213.98,0
3033,41.2,28.5,6.7,15.4,0.0,2171-07-06,2,0.33,104.85,714.0,0
3034,41.2,28.5,6.7,15.4,0.0,2171-07-06,5,0.42,103.27,526.63,2
3035,30.1,56.6,3.4,6.1,0.0,2170-08-06,1,0.91,206.91,531.63,0
3036,30.1,56.6,3.4,6.1,0.0,2170-08-06,3,0.67,161.02,412.39,2
3037,30.1,56.6,3.4,6.1,0.0,2170-08-06,4,0.61,154.61,750.84,0
3038,30.1,56.6,3.4,6.1,0.0,2170-08-06,2,0.42,194.13,42.09,2
3039,30.1,56.6,3.4,6.1,0.0,2170-08-06,5,0.57,121.82,647.8,2
3040,42.2,34.0,3.4,10.6,0.0,2171-08-06,1,0.68,161.88,251.02,0
3041,42.2,34.0,3.4,10.6,0.0,2171-08-06,3,0.53,231.75,171.3,0
3042,42.2,34.0,3.4,10.6,0.0,2171-08-06,4,0.87,177.48,424.2,0
3043,42.2,34.0,3.4,10.6,0.0,2171-08-06,2,0.54,128.11,642.36,2
3044,42.2,34.0,3.4,10.6,0.0,2171-08-06,5,0.59,160.92,214.43,2
3045,39.6,46.7,3.1,9.2,0.0,2171-09-06,1,0.58,234.18,337.44,0
3046,39.6,46.7,3.1,9.2,0.0,2171-09-06,3,0.5,219.06,823.17,2
3047,39.6,46.7,3.1,9.2,0.0,2171-09-06,4,0.69,168.86,694.22,0
3048,39.6,46.7,3.1,9.2,0.0,2171-09-06,2,0.39,183.84,51.36,2
3049,39.6,46.7,3.1,9.2,0.0,2171-09-06,5,0.65,126.57,730.56,0
3050,5.7,72.2,3.1,3.7,0.0,2170-01-07,1,0.75,172.34,466.87,0
3051,5.7,72.2,3.1,3.7,0.0,2170-01-07,3,0.51,166.94,181.45,2
3052,5.7,72.2,3.1,3.7,0.0,2170-01-07,4,0.74,225.39,393.16,1
3053,5.7,72.2,3.1,3.7,0.0,2170-01-07,2,0.63,102.15,320.29,2
3054,5.7,72.2,3.1,3.7,0.0,2170-01-07,5,0.66,147.29,198.74,2
3055,7.2,61.2,7.2,9.8,0.0,2171-01-07,1,0.92,195.38,306.85,0
3056,7.2,61.2,7.2,9.8,0.0,2171-01-07,3,0.85,201.67,921.03,3
3057,7.2,61.2,7.2,9.8,0.0,2171-01-07,4,0.81,172.95,189.52,0
3058,7.2,61.2,7.2,9.8,0.0,2171-01-07,2,0.56,171.44,349.3,2
3059,7.2,61.2,7.2,9.8,0.0,2171-01-07,5,0.68,103.13,437.98,0
3060,17.1,63.0,3.5,4.9,0.0,2170-10-07,1,0.65,228.5,625.8,0
3061,17.1,63.0,3.5,4.9,0.0,2170-10-07,3,0.64,155.5,885.63,2
3062,17.1,63.0,3.5,4.9,0.0,2170-10-07,4,0.95,285.37,163.43,1
3063,17.1,63.0,3.5,4.9,0.0,2170-10-07,2,0.32,186.58,693.49,2
3064,17.1,63.0,3.5,4.9,0.0,2170-10-07,5,0.66,143.11,112.54,2
3065,24.0,67.5,4.1,8.9,0.0,2171-10-07,1,0.95,299.57,259.61,0
3066,24.0,67.5,4.1,8.9,0.0,2171-10-07,3,0.94,213.66,319.55,0
3067,24.0,67.5,4.1,8.9,0.0,2171-10-07,4,0.55,193.17,87.75,0
3068,24.0,67.5,4.1,8.9,0.0,2171-10-07,2,0.64,184.62,941.71,2
3069,24.0,67.5,4.1,8.9,0.0,2171-10-07,5,0.55,145.81,869.99,2
3070,11.5,71.4,10.5,15.8,0.0,2170-11-07,1,0.94,159.76,304.06,0
3071,11.5,71.4,10.5,15.8,0.0,2170-11-07,3,0.84,191.41,56.9,0
3072,11.5,71.4,10.5,15.8,0.0,2170-11-07,4,0.89,236.03,357.08,1
3073,11.5,71.4,10.5,15.8,0.0,2170-11-07,2,0.36,177.33,824.77,2
3074,11.5,71.4,10.5,15.8,0.0,2170-11-07,5,0.34,155.65,547.82,2
3075,21.9,64.7,4.6,9.1,0.0,2171-11-07,1,0.85,174.0,494.07,0
3076,21.9,64.7,4.6,9.1,0.0,2171-11-07,3,0.96,176.87,559.12,0
3077,21.9,64.7,4.6,9.1,0.0,2171-11-07,4,0.94,273.41,420.77,1
3078,21.9,64.7,4.6,9.1,0.0,2171-11-07,2,0.36,105.27,11.55,0
3079,21.9,64.7,4.6,9.1,0.0,2171-11-07,5,0.31,167.69,584.47,2
3080,16.8,79.3,4.9,10.7,0.1,2170-12-07,1,0.62,240.19,159.64,1
3081,16.8,79.3,4.9,10.7,0.1,2170-12-07,3,0.96,288.63,513.8,3
3082,16.8,79.3,4.9,10.7,0.1,2170-12-07,4,0.99,274.54,424.47,1
3083,16.8,79.3,4.9,10.7,0.1,2170-12-07,2,0.65,189.85,65.81,2
3084,16.8,79.3,4.9,10.7,0.1,2170-12-07,5,0.44,118.1,790.46,2
3085,16.9,59.3,3.1,2.9,0.0,2171-12-07,1,0.93,288.25,409.92,1
3086,16.9,59.3,3.1,2.9,0.0,2171-12-07,3,0.82,261.17,634.78,2
3087,16.9,59.3,3.1,2.9,0.0,2171-12-07,4,0.86,200.24,113.24,1
3088,16.9,59.3,3.1,2.9,0.0,2171-12-07,2,0.44,147.6,262.64,0
3089,16.9,59.3,3.1,2.9,0.0,2171-12-07,5,0.44,176.15,198.98,2
3090,16.8,69.5,11.3,18.0,0.0,2170-02-07,1,0.89,214.38,765.62,1
3091,16.8,69.5,11.3,18.0,0.0,2170-02-07,3,0.59,231.94,281.28,2
3092,16.8,69.5,11.3,18.0,0.0,2170-02-07,4,0.59,154.45,464.32,0
3093,16.8,69.5,11.3,18.0,0.0,2170-02-07,2,0.36,115.8,91.57,2
3094,16.8,69.5,11.3,18.0,0.0,2170-02-07,5,0.56,132.54,757.86,2
3095,15.7,63.2,11.6,18.7,0.0,2171-02-07,1,0.55,257.74,467.9,0
3096,15.7,63.2,11.6,18.7,0.0,2171-02-07,3,0.52,167.81,397.18,2
3097,15.7,63.2,11.6,18.7,0.0,2171-02-07,4,0.75,229.47,464.69,1
3098,15.7,63.2,11.6,18.7,0.0,2171-02-07,2,0.44,157.98,607.99,2
3099,15.7,63.2,11.6,18.7,0.0,2171-02-07,5,0.67,193.53,155.55,2
3100,14.6,67.9,2.7,4.3,0.0,2170-03-07,1,0.88,167.3,204.88,0
3101,14.6,67.9,2.7,4.3,0.0,2170-03-07,3,0.55,242.85,510.88,2
3102,14.6,67.9,2.7,4.3,0.0,2170-03-07,4,0.71,158.64,660.89,0
3103,14.6,67.9,2.7,4.3,0.0,2170-03-07,2,0.63,127.24,90.19,2
3104,14.6,67.9,2.7,4.3,0.0,2170-03-07,5,0.48,187.97,168.1,2
3105,13.1,63.7,5.7,13.7,0.0,2171-03-07,1,0.71,173.76,704.81,0
3106,13.1,63.7,5.7,13.7,0.0,2171-03-07,3,0.68,197.7,53.88,0
3107,13.1,63.7,5.7,13.7,0.0,2171-03-07,4,0.68,175.21,763.43,0
3108,13.1,63.7,5.7,13.7,0.0,2171-03-07,2,0.69,178.83,934.48,0
3109,13.1,63.7,5.7,13.7,0.0,2171-03-07,5,0.43,168.38,38.8,2
3110,14.2,30.0,4.9,9.3,0.0,2170-04-07,1,0.82,215.09,534.44,0
3111,14.2,30.0,4.9,9.3,0.0,2170-04-07,3,0.92,260.38,266.58,3
3112,14.2,30.0,4.9,9.3,0.0,2170-04-07,4,0.6,273.08,681.0,0
3113,14.2,30.0,4.9,9.3,0.0,2170-04-07,2,0.49,171.46,392.26,2
3114,14.2,30.0,4.9,9.3,0.0,2170-04-07,5,0.44,109.72,465.59,2
3115,17.9,59.5,12.1,21.9,0.0,2171-04-07,1,0.53,210.56,584.28,0
3116,17.9,59.5,12.1,21.9,0.0,2171-04-07,3,0.95,220.88,917.86,1
3117,17.9,59.5,12.1,21.9,0.0,2171-04-07,4,0.96,284.69,272.22,1
3118,17.9,59.5,12.1,21.9,0.0,2171-04-07,2,0.57,178.84,775.47,2
3119,17.9,59.5,12.1,21.9,0.0,2171-04-07,5,0.44,181.34,339.12,0
3120,22.4,62.8,6.5,11.9,0.0,2170-05-07,1,0.78,237.74,366.18,1
3121,22.4,62.8,6.5,11.9,0.0,2170-05-07,3,0.6,158.8,162.44,2
3122,22.4,62.8,6.5,11.9,0.0,2170-05-07,4,0.79,254.43,646.91,1
3123,22.4,62.8,6.5,11.9,0.0,2170-05-07,2,0.6,137.84,893.91,0
3124,22.4,62.8,6.5,11.9,0.0,2170-05-07,5,0.64,146.35,269.66,2
3125,24.4,48.4,8.4,15.0,0.0,2171-05-07,1,0.52,201.28,692.42,0
3126,24.4,48.4,8.4,15.0,0.0,2171-05-07,3,0.57,253.35,330.99,2
3127,24.4,48.4,8.4,15.0,0.0,2171-05-07,4,0.53,222.7,595.51,0
3128,24.4,48.4,8.4,15.0,0.0,2171-05-07,2,0.57,122.21,276.88,0
3129,24.4,48.4,8.4,15.0,0.0,2171-05-07,5,0.56,195.09,689.63,2
3130,33.7,43.6,5.6,11.5,0.0,2170-06-07,1,0.62,241.43,509.34,1
3131,33.7,43.6,5.6,11.5,0.0,2170-06-07,3,0.75,213.92,837.69,0
3132,33.7,43.6,5.6,11.5,0.0,2170-06-07,4,0.83,289.27,401.65,1
3133,33.7,43.6,5.6,11.5,0.0,2170-06-07,2,0.49,101.64,252.37,2
3134,33.7,43.6,5.6,11.5,0.0,2170-06-07,5,0.69,101.06,666.29,2
3135,31.0,51.3,5.4,11.3,0.0,2171-06-07,1,0.57,283.08,737.81,0
3136,31.0,51.3,5.4,11.3,0.0,2171-06-07,3,0.63,215.36,241.35,3
3137,31.0,51.3,5.4,11.3,0.0,2171-06-07,4,0.66,177.1,485.3,0
3138,31.0,51.3,5.4,11.3,0.0,2171-06-07,2,0.67,160.0,203.86,2
3139,31.0,51.3,5.4,11.3,0.0,2171-06-07,5,0.58,194.48,569.97,2
3140,32.4,48.1,5.6,13.4,0.0,2170-07-07,1,0.89,151.63,399.54,0
3141,32.4,48.1,5.6,13.4,0.0,2170-07-07,3,0.9,172.98,418.53,2
3142,32.4,48.1,5.6,13.4,0.0,2170-07-07,4,0.5,254.35,355.54,0
3143,32.4,48.1,5.6,13.4,0.0,2170-07-07,2,0.56,191.5,55.24,2
3144,32.4,48.1,5.6,13.4,0.0,2170-07-07,5,0.55,186.69,979.31,2
3145,40.4,39.7,6.8,18.4,0.0,2171-07-07,1,0.79,297.66,565.36,1
3146,40.4,39.7,6.8,18.4,0.0,2171-07-07,3,0.53,198.05,370.3,2
3147,40.4,39.7,6.8,18.4,0.0,2171-07-07,4,0.64,219.32,741.43,0
3148,40.4,39.7,6.8,18.4,0.0,2171-07-07,2,0.37,129.14,217.49,2
3149,40.4,39.7,6.8,18.4,0.0,2171-07-07,5,0.52,179.48,547.81,2
3150,33.6,53.8,6.7,12.4,0.0,2170-08-07,1,0.68,157.77,398.88,0
3151,33.6,53.8,6.7,12.4,0.0,2170-08-07,3,0.89,220.57,235.97,3
3152,33.6,53.8,6.7,12.4,0.0,2170-08-07,4,0.57,292.64,292.76,0
3153,33.6,53.8,6.7,12.4,0.0,2170-08-07,2,0.54,110.05,688.95,2
3154,33.6,53.8,6.7,12.4,0.0,2170-08-07,5,0.33,109.17,226.44,0
3155,42.4,27.1,3.1,8.9,0.0,2171-08-07,1,0.6,220.72,102.66,0
3156,42.4,27.1,3.1,8.9,0.0,2171-08-07,3,0.65,217.42,283.81,3
3157,42.4,27.1,3.1,8.9,0.0,2171-08-07,4,0.87,240.17,390.57,1
3158,42.4,27.1,3.1,8.9,0.0,2171-08-07,2,0.66,165.25,938.34,2
3159,42.4,27.1,3.1,8.9,0.0,2171-08-07,5,0.4,179.48,786.87,2
3160,35.1,41.0,3.5,9.1,0.0,2171-09-07,1,0.69,211.25,15.68,0
3161,35.1,41.0,3.5,9.1,0.0,2171-09-07,3,0.64,178.79,74.08,2
3162,35.1,41.0,3.5,9.1,0.0,2171-09-07,4,0.69,261.97,505.81,0
3163,35.1,41.0,3.5,9.1,0.0,2171-09-07,2,0.36,127.1,262.01,0
3164,35.1,41.0,3.5,9.1,0.0,2171-09-07,5,0.41,187.08,663.7,0
3165,8.5,62.9,3.2,2.8,0.0,2170-01-08,1,0.6,275.74,249.09,0
3166,8.5,62.9,3.2,2.8,0.0,2170-01-08,3,0.54,162.96,347.96,2
3167,8.5,62.9,3.2,2.8,0.0,2170-01-08,4,0.58,215.81,341.24,0
3168,8.5,62.9,3.2,2.8,0.0,2170-01-08,2,0.63,178.24,502.82,2
3169,8.5,62.9,3.2,2.8,0.0,2170-01-08,5,0.42,154.08,317.34,2
3170,15.7,60.8,14.4,25.0,0.0,2171-01-08,1,0.62,256.73,506.71,1
3171,15.7,60.8,14.4,25.0,0.0,2171-01-08,3,0.83,183.26,643.27,2
3172,15.7,60.8,14.4,25.0,0.0,2171-01-08,4,0.95,218.58,522.44,0
3173,15.7,60.8,14.4,25.0,0.0,2171-01-08,2,0.51,102.89,687.12,0
3174,15.7,60.8,14.4,25.0,0.0,2171-01-08,5,0.42,189.07,868.59,2
3175,20.2,64.2,4.6,6.7,0.0,2170-10-08,1,0.79,196.9,88.13,0
3176,20.2,64.2,4.6,6.7,0.0,2170-10-08,3,0.64,181.39,159.43,2
3177,20.2,64.2,4.6,6.7,0.0,2170-10-08,4,0.77,283.93,282.71,1
3178,20.2,64.2,4.6,6.7,0.0,2170-10-08,2,0.51,169.4,429.25,2
3179,20.2,64.2,4.6,6.7,0.0,2170-10-08,5,0.64,119.95,564.74,2
3180,28.2,73.7,4.2,5.5,0.0,2171-10-08,1,0.64,282.83,417.06,0
